path,modality,study,status,sop_class,dicom_modality,transfer_syntax,photometric,samples_per_pixel,bits_allocated,bits_stored,signed,is_image,compressed,width,height,components,frames,src_bytes,j2k_bytes,enc_seconds,dec_seconds,detail
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study4/Head_Dot - MR47/PC_3D_32/IM-0163-0056.dcm,MR,MRI_Study4,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,208,256,1,1,200028,25926,0.0878,0.0195,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR36/Localizers_2/IM-0049-0004-0002.dcm,MR,MRI_Study2,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,160,160,1,1,147212,10041,0.1219,0.0188,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_060_THIN_BONE_13/IM-0059-1454.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528966,321468,0.1408,0.0511,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Abd_Plain_100_sag_LUNG_9/IM-0006-0043.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,732,1,1,754122,326360,0.1695,0.0461,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_060_THIN_BONE_13/IM-0059-1789.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528970,318944,0.166,0.0407,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR36/ep2d_diff_3scan_trace_p2_ADC_DFC_6/IM-0034-0015.dcm,MR,MRI_Study2,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,180,180,1,1,172136,17236,0.0986,0.0198,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study1/Abd_Triple_Phae(Adult) - CT32/Abd_Plain_200_THIN_SOFT_3/IM-0002-0136.dcm,CT,CT_Study1,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528834,146621,0.145,0.0302,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Che+Abd__CECT_200_THIN_SOFT_16/IM-0012-0228.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528914,151179,0.129,0.0336,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study2/Thorax_Covid(Adult) - CT223/Thorax_COVID_100_THIN_LUNG_3/IM-0002-0719.dcm,CT,CT_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528856,283303,0.138,0.0355,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Results_CT_View&GO_1028/IM-0021-0012.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,702,512,1,1,721738,172517,0.177,0.0352,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_300_cor_9/IM-0055-0054.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,1330,1,1,1366534,512306,0.376,0.0753,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study1/Abd_Triple_Phae(Adult) - CT32/Arterial_Phase_200_THIN_SOFT_7/IM-0006-0073.dcm,CT,CT_Study1,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528862,148896,0.175,0.0358,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_060_THIN_BONE_13/IM-0059-1701.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528970,312191,0.1586,0.0355,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/t2_tse_sag_448_9/IM-0055-0002.dcm,MR,MRI_Study2,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,384,384,1,1,403120,70145,0.1217,0.032,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study5/Abd_Triple_Phae(Adult) - CT32/Arterial_Phase_200_THIN_SOFT_10/IM-0008-0258.dcm,CT,CT_Study5,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528890,157077,0.1623,0.0349,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study3/Pelvis_Prd_Female_Pelvis - MR218/t2_trufi_tra_p2_bh_19/IM-0113-0002.dcm,MR,MRI_Study3,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,512,412,1,1,524150,107049,0.1252,0.0288,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Che+Abd__CECT_200_THIN_SOFT_16/IM-0012-0653.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528916,139477,0.1619,0.038,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Abd_Plain_100_THIN_LUNG_4/IM-0003-0188.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528882,273115,0.1564,0.0429,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study4/Thorax_Covid(Adult) - CT223/Thorax_COVID_100_THIN_LUNG_3/IM-0002-0325.dcm,CT,CT_Study4,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528844,254267,0.1536,0.0414,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study2/Thorax_Covid(Adult) - CT223/Thorax_COVID_200_THIN_SOFT_4/IM-0003-0341.dcm,CT,CT_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528858,186554,0.1525,0.0428,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_060_THIN_BONE_13/IM-0059-1177.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528966,331427,0.1599,0.0449,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Abd_Plain_100_THIN_LUNG_4/IM-0003-0300.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528882,281787,0.173,0.0395,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study5/Abd_Triple_Phae(Adult) - CT32/ABD__40_Mints_200_THIN_SOFT_23/IM-0018-0001.dcm,CT,CT_Study5,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528878,148108,0.1315,0.0371,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Che+Abd__CECT_500_15/IM-0011-0073.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528898,143746,0.1696,0.0259,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study5/Abd_Triple_Phae(Adult) - CT32/Abd_Plain_500_2/IM-0001-0018.dcm,CT,CT_Study5,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528858,144914,0.1455,0.0321,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study2/Thorax_Covid(Adult) - CT223/Thorax_COVID_100_THIN_LUNG_3/IM-0002-0768.dcm,CT,CT_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528856,280671,0.1629,0.0415,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/ABD__7Mints_200_THIN_SOFT_24/IM-0018-0245.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528926,149637,0.1317,0.0355,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Abd_Plain_200_THIN_SOFT_3/IM-0002-0020.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528888,134753,0.1564,0.0283,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study3/Pelvis_Prd_Female_Pelvis - MR218/t2_haste_cor_17/IM-0111-0009.dcm,MR,MRI_Study3,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,256,168,1,1,196230,33379,0.083,0.0182,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study4/Head_Dot - MR47/Whole_Spine_200_THIN_BONE_3/IM-0136-0595.dcm,MR,MRI_Study4,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528874,278714,0.1353,0.0375,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_200_THIN_BONE_5/IM-0051-0088.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528962,247454,0.1679,0.0455,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study5/Abd_Triple_Phae(Adult) - CT32/Venous_Phase_200_THIN_SOFT_12/IM-0010-0285.dcm,CT,CT_Study5,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528886,161002,0.1955,0.0426,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR36/SWI_Images_13/IM-0041-0021.dcm,MR,MRI_Study2,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,224,256,1,1,217932,28904,0.0853,0.027,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/US/US_Study1/Unnamed - 0/unnamed_1/IM-0001-0018.dcm,US,US_Study1,OK,Ultrasound Image Storage,US,1.2.840.10008.1.2.4.50,YBR_FULL_422,3,8,8,0,1,1,1016,758,3,1,171504,387397,2.0519,0.0841,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_060_THIN_BONE_13/IM-0059-0911.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528966,323504,0.2355,0.0377,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_060_THIN_BONE_13/IM-0059-0511.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528966,293368,0.1674,0.0382,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study1/Abd_Triple_Phae(Adult) - CT32/Venous_Phase_1_500_10/IM-0009-0068.dcm,CT,CT_Study1,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528854,153714,0.1644,0.042,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Abd_Plain_500_2/IM-0001-0002.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528878,140504,0.1927,0.0444,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_060_THIN_BONE_13/IM-0059-1616.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528970,311811,0.1658,0.0471,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study4/Thorax_Covid(Adult) - CT223/Thorax_COVID_500_sag_8/IM-0006-0001.dcm,CT,CT_Study4,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,684,1,1,704866,177074,0.1993,0.0334,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study3/Pelvis_Prd_Female_Pelvis - MR218/t2_tse_tra_448_p2_6/IM-0100-0010.dcm,MR,MRI_Study3,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,320,300,1,1,323642,66594,0.1711,0.0298,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study4/Head_Dot - MR47/Pha_Images_17/IM-0149-0013.dcm,MR,MRI_Study4,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,224,256,1,1,217822,76386,0.0978,0.0384,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study4/Head_Dot - MR47/Whole_Spine_200_THIN_SOFT_4/IM-0137-0448.dcm,MR,MRI_Study4,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528868,168969,0.1868,0.0455,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study2/Thorax_Covid(Adult) - CT223/Thorax_COVID_100_THIN_LUNG_3/IM-0002-0686.dcm,CT,CT_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528856,286099,0.174,0.0474,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study2/Thorax_Covid(Adult) - CT223/Thorax_COVID_100_THIN_LUNG_3/IM-0002-0030.dcm,CT,CT_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528854,246882,0.1641,0.0388,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study2/Thorax_Covid(Adult) - CT223/Thorax_COVID_200_THIN_SOFT_4/IM-0003-0007.dcm,CT,CT_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528856,156674,0.1794,0.0525,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study1/Abd_Triple_Phae(Adult) - CT32/Venous_Phase_200_THIN_SOFT_9/IM-0008-0133.dcm,CT,CT_Study1,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528864,155914,0.2117,0.0545,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study5/Head_Dot - MR89/TOF_3D_multislab_13/IM-0208-0116.dcm,MR,MRI_Study5,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,512,512,1,1,619466,71492,0.1535,0.0466,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study5/Abd_Triple_Phae(Adult) - CT32/Arterial_Phase_500_9/IM-0007-0033.dcm,CT,CT_Study5,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528876,146448,0.1766,0.049,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/Whole_Spine_060_THIN_BONE_13/IM-0059-2443.dcm,MR,MRI_Study2,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528970,333786,0.1898,0.0485,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Arterial_Phase_200_THIN_SOFT_14/IM-0010-0259.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528918,156727,0.1806,0.0608,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study3/Abd_Triple_Phae(Adult) - CT204/Che+Abd__CECT_500_15/IM-0011-0033.dcm,CT,CT_Study3,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528898,149381,0.2084,0.056,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study1/LSpine_Ls_Spine_New - MR276/t1_tirm_sag_17/IM-0014-0020.dcm,MR,MRI_Study1,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,256,256,1,1,235812,31983,0.1521,0.0265,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/MR/MRI_Study2/Head_Dot - MR68/TOF_3D_multislab_17/IM-0063-0024.dcm,MR,MRI_Study2,OK,MR Image Storage,MR,1.2.840.10008.1.2,MONOCHROME2,1,16,12,0,1,0,512,512,1,1,619552,75616,0.1671,0.0305,
/Users/raster/Library/CloudStorage/GoogleDrive-ranjithkumar.k@raster.sksh.ac.in/.shortcut-targets-by-id/1yz_KcLqa6FDdNQzWgvHjaKvzwyvFxtf4/Radiology DICOM Data/CT/CT_Study1/Abd_Triple_Phae(Adult) - CT32/Abd_Plain_200_THIN_SOFT_3/IM-0002-0033.dcm,CT,CT_Study1,OK,CT Image Storage,CT,1.2.840.10008.1.2.1,MONOCHROME2,1,16,16,0,1,0,512,512,1,1,528832,144323,0.1862,0.0392,
